formation_month,regime,trailing_six_month_market_return,audit_start,audit_end,audit_history_months,regime_audit_months,regime_sparse_fallback,single_market_pool_count,admitted_pool_members,finite_scores,selected__trend,pool_performance__trend,pool_robustness__trend,router_weight__trend,selected__reversal,pool_performance__reversal,pool_robustness__reversal,router_weight__reversal,selected__breakout,pool_performance__breakout,pool_robustness__breakout,router_weight__breakout,selected__exposure_control,pool_performance__exposure_control,pool_robustness__exposure_control,router_weight__exposure_control
2016-04-30,sideways,0.032077947941768103,2006-04-30,2016-03-31,120,29,False,12,20,987,trend__interaction|trend__pair_mean|trend__primary|trend__risk_adjusted|trend__triple_mean,0.026757391241527897,0.5066666666666666,0.22952021980569223,reversal__risk_adjusted|reversal__interaction|reversal__secondary|reversal__pair_mean|reversal__primary,-0.005225165015717395,0.51,0.12126844850595173,breakout__pair_mean|breakout__primary|breakout__triple_mean|breakout__interaction|breakout__secondary,0.029460141416218413,0.4916666666666666,0.2404581670514014,exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__secondary|exposure_control__interaction,0.0551550746614132,0.525,0.4087531646369546
2016-05-31,sideways,0.04674737153481656,2006-05-31,2016-04-30,120,30,False,12,20,989,trend__interaction|trend__primary|trend__pair_mean|trend__risk_adjusted|trend__triple_mean,0.026691842164458458,0.5066666666666666,0.231013949362948,reversal__risk_adjusted|reversal__interaction|reversal__secondary|reversal__pair_mean|reversal__primary,-0.00338743783062114,0.51,0.12679342182634173,breakout__pair_mean|breakout__interaction|breakout__primary|breakout__secondary|breakout__triple_mean,0.028531359005967774,0.48666666666666664,0.23728653810123365,exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__secondary|exposure_control__interaction,0.05429236232496702,0.525,0.4049060907094767
2016-06-30,bull,0.06784508885899165,2006-06-30,2016-05-31,120,78,False,12,20,975,trend__primary|trend__pair_mean|trend__triple_mean|trend__risk_adjusted|trend__interaction,0.010031346607073884,0.5033333333333333,0.2815641470116728,reversal__pair_mean|reversal__risk_adjusted|reversal__interaction|reversal__secondary|reversal__primary,0.0005836865485889106,0.5199999999999999,0.23503640792655386,breakout__risk_adjusted|breakout__triple_mean|breakout__interaction|breakout__primary|breakout__secondary,0.0019151815352835173,0.5166666666666667,0.24097752275358456,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__triple_mean,0.002547316174244529,0.5033333333333333,0.24242192230818868
2016-07-31,bull,0.1671676721428239,2006-07-31,2016-06-30,120,78,False,12,20,989,trend__interaction|trend__pair_mean|trend__primary|trend__secondary|trend__risk_adjusted,0.007788121008463795,0.5149999999999999,0.28273044771606526,reversal__secondary|reversal__pair_mean|reversal__interaction|reversal__triple_mean|reversal__primary,0.0027514070803685876,0.5166666666666666,0.25585043026230375,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__primary|breakout__secondary,-0.0003514408991907178,0.5216666666666667,0.24105763574231293,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__secondary,-0.004173111232326674,0.495,0.220361486279318
2016-08-31,bull,0.17093700035857928,2006-08-31,2016-07-31,120,79,False,12,20,980,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__risk_adjusted,0.006413011595079332,0.515,0.2803590875742447,reversal__secondary|reversal__pair_mean|reversal__interaction|reversal__triple_mean|reversal__risk_adjusted,0.0007953442484722648,0.5216666666666667,0.2514014901509642,breakout__interaction|breakout__risk_adjusted|breakout__primary|breakout__triple_mean|breakout__secondary,-0.00023017659087854275,0.5266666666666666,0.24691417503731722,exposure_control__interaction|exposure_control__primary|exposure_control__triple_mean|exposure_control__pair_mean|exposure_control__secondary,-0.004825550600208344,0.4916666666666667,0.22132524723747377
2016-09-30,bull,0.09772716660969594,2006-09-30,2016-08-31,120,79,False,12,20,981,trend__interaction|trend__secondary|trend__pair_mean|trend__triple_mean|trend__primary,0.008202555589547595,0.5316666666666667,0.29166663726389314,reversal__interaction|reversal__secondary|reversal__risk_adjusted|reversal__triple_mean|reversal__pair_mean,-0.0012724080059001448,0.4966666666666667,0.23713087999414964,breakout__interaction|breakout__risk_adjusted|breakout__secondary|breakout__triple_mean|breakout__primary,0.001063428328874083,0.5266666666666666,0.25222686782688813,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__triple_mean,-0.00517166711126155,0.49333333333333335,0.2189756149150691
2016-10-31,bull,0.06857126276143699,2006-10-31,2016-09-30,120,79,False,12,20,980,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__triple_mean,0.007177000779046463,0.5166666666666667,0.28213974102669526,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__triple_mean,0.001559742016159801,0.4933333333333333,0.24923360811184217,breakout__interaction|breakout__risk_adjusted|breakout__secondary|breakout__triple_mean|breakout__pair_mean,-0.0010967112095470492,0.5183333333333333,0.2393104294964769,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__triple_mean|exposure_control__secondary,-0.002938026891769145,0.5066666666666666,0.22931622136498564
2016-11-30,bull,0.10192076356009183,2006-11-30,2016-10-31,120,79,False,12,20,982,trend__interaction|trend__pair_mean|trend__primary|trend__secondary|trend__triple_mean,0.007535626366184528,0.5016666666666666,0.27977821059722496,reversal__interaction|reversal__risk_adjusted|reversal__pair_mean|reversal__primary|reversal__triple_mean,0.0010060490303980447,0.5033333333333333,0.2457313757724973,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__secondary|breakout__primary,0.0006457676583453883,0.5366666666666666,0.24806728258650404,exposure_control__interaction|exposure_control__primary|exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__pair_mean,-0.0030856240128322625,0.5033333333333333,0.22642313104377368
2016-12-31,bull,0.11882268882271285,2006-12-31,2016-11-30,120,79,False,12,20,980,trend__pair_mean|trend__interaction|trend__primary|trend__secondary|trend__triple_mean,0.006043394143497892,0.5016666666666667,0.27447608244534955,reversal__interaction|reversal__primary|reversal__pair_mean|reversal__triple_mean|reversal__risk_adjusted,0.0008936182796026179,0.4933333333333333,0.24658381152053,breakout__interaction|breakout__risk_adjusted|breakout__secondary|breakout__triple_mean|breakout__primary,0.0007302048653443052,0.5166666666666668,0.24866344115966066,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__primary|exposure_control__triple_mean|exposure_control__pair_mean,-0.0030274049740947216,0.5133333333333333,0.2302766648744599
2017-01-31,bull,0.10010940134665658,2007-01-31,2016-12-31,120,79,False,12,20,973,trend__interaction|trend__secondary|trend__pair_mean|trend__risk_adjusted|trend__primary,0.005596945197684951,0.5,0.27184370081957504,reversal__interaction|reversal__primary|reversal__pair_mean|reversal__risk_adjusted|reversal__triple_mean,0.0014938347097451154,0.5083333333333333,0.2514720194557311,breakout__risk_adjusted|breakout__interaction|breakout__secondary|breakout__triple_mean|breakout__primary,0.00031988884549122385,0.5216666666666667,0.24727955001487573,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__primary|exposure_control__triple_mean|exposure_control__pair_mean,-0.002973360614129155,0.5033333333333333,0.22940472970981818
2017-02-28,bull,0.1359584756237595,2007-02-28,2017-01-31,120,79,False,12,20,974,trend__secondary|trend__interaction|trend__pair_mean|trend__primary|trend__risk_adjusted,0.004842264708054687,0.515,0.27105138413028934,reversal__interaction|reversal__primary|reversal__risk_adjusted|reversal__pair_mean|reversal__triple_mean,0.0012991520089433784,0.5083333333333334,0.25166852003402923,breakout__interaction|breakout__risk_adjusted|breakout__secondary|breakout__pair_mean|breakout__primary,-0.0005137946605752404,0.5,0.2416975678240384,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__primary|exposure_control__triple_mean|exposure_control__pair_mean,-0.001628424763209557,0.49333333333333335,0.23558252801164298
2017-03-31,bull,0.13536498251775986,2007-03-31,2017-02-28,120,79,False,12,20,973,trend__interaction|trend__risk_adjusted|trend__secondary|trend__primary|trend__pair_mean,0.0022082179819623016,0.49000000000000005,0.2565164051898054,reversal__primary|reversal__pair_mean|reversal__triple_mean|reversal__risk_adjusted|reversal__secondary,0.0035220077076175047,0.48999999999999994,0.2633459099440452,breakout__interaction|breakout__risk_adjusted|breakout__secondary|breakout__primary|breakout__triple_mean,-0.002282765149127459,0.4966666666666667,0.2352635302439056,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__risk_adjusted|exposure_control__triple_mean,-0.0004475251736048511,0.5033333333333333,0.24487415462224388
2017-04-30,bull,0.16711901452298483,2007-04-30,2017-03-31,120,79,False,12,20,975,trend__interaction|trend__risk_adjusted|trend__triple_mean|trend__secondary|trend__pair_mean,0.0014789655988977852,0.5033333333333333,0.25172818858087853,reversal__risk_adjusted|reversal__secondary|reversal__pair_mean|reversal__primary|reversal__interaction,0.002348879806519901,0.48999999999999994,0.25444418667121294,breakout__risk_adjusted|breakout__interaction|breakout__pair_mean|breakout__primary|breakout__secondary,-0.001234172831166288,0.51,0.2392288089013808,exposure_control__interaction|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__triple_mean,0.001920922920619502,0.5083333333333333,0.25459881584652777
2017-05-31,bull,0.12767688030949764,2007-05-31,2017-04-30,120,79,False,12,20,977,trend__interaction|trend__triple_mean|trend__risk_adjusted|trend__secondary|trend__primary,0.0029566803534137607,0.4966666666666667,0.2496929600493107,reversal__risk_adjusted|reversal__interaction|reversal__primary|reversal__pair_mean|reversal__secondary,0.0024032229864182943,0.5149999999999999,0.249218375605582,breakout__interaction|breakout__risk_adjusted|breakout__pair_mean|breakout__secondary|breakout__primary,0.00020992253530036965,0.505,0.2373328327536444,exposure_control__interaction|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__triple_mean,0.005529603266350708,0.5033333333333333,0.2637558315914629
2017-06-30,bull,0.1167234541186628,2007-06-30,2017-05-31,120,79,False,12,20,972,trend__risk_adjusted|trend__interaction|trend__secondary|trend__primary|trend__triple_mean,0.0004383340903966537,0.5016666666666666,0.244524538082484,reversal__pair_mean|reversal__risk_adjusted|reversal__primary|reversal__triple_mean|reversal__secondary,0.0061784687822496265,0.485,0.2719953647086458,breakout__interaction|breakout__risk_adjusted|breakout__secondary|breakout__pair_mean|breakout__triple_mean,-0.005182721795434698,0.5016666666666666,0.21852371550323826,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__triple_mean,0.004409144972061193,0.5033333333333333,0.26495638170563185
2017-07-31,bull,0.11528207743435215,2007-07-31,2017-06-30,120,79,False,12,20,976,trend__risk_adjusted|trend__interaction|trend__secondary|trend__primary|trend__pair_mean,0.0009242609911875642,0.5,0.24489819247679825,reversal__pair_mean|reversal__risk_adjusted|reversal__triple_mean|reversal__primary|reversal__secondary,0.008262137173283597,0.4999999999999999,0.28361001473279157,breakout__interaction|breakout__risk_adjusted|breakout__primary|breakout__triple_mean|breakout__secondary,-0.006025181730448706,0.5216666666666667,0.21544099397133928,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__triple_mean,0.002692591378289593,0.5183333333333333,0.25605079881907095
2017-08-31,bull,0.07963771626115035,2007-08-31,2017-07-31,120,80,False,12,20,977,trend__interaction|trend__risk_adjusted|trend__secondary|trend__pair_mean|trend__triple_mean,0.0005471327431941086,0.5133333333333334,0.24685909560766403,reversal__pair_mean|reversal__risk_adjusted|reversal__secondary|reversal__primary|reversal__triple_mean,0.005883716909404082,0.49499999999999994,0.2721579856791976,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__primary|breakout__secondary,-0.004655867752110757,0.5216666666666666,0.2233911715964667,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__secondary|exposure_control__triple_mean,0.0028417116799262835,0.5066666666666667,0.2575917471166716
2017-09-30,bull,0.1038658131282344,2007-09-30,2017-08-31,120,80,False,12,20,972,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__risk_adjusted,-0.0007803175646979605,0.525,0.2442463442412075,reversal__pair_mean|reversal__secondary|reversal__risk_adjusted|reversal__triple_mean|reversal__interaction,0.007054765461767171,0.5116666666666666,0.2837836969145885,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__primary|breakout__secondary,-0.0070385935303307005,0.5316666666666666,0.2162305365890516,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__triple_mean|exposure_control__risk_adjusted,0.0020604351390707543,0.5033333333333333,0.2557394222551524
2017-10-31,bull,0.12178166773400201,2007-10-31,2017-09-30,120,80,False,12,20,976,trend__interaction|trend__pair_mean|trend__secondary|trend__primary|trend__risk_adjusted,5.658136917148712e-05,0.515,0.25037569106998003,reversal__pair_mean|reversal__secondary|reversal__triple_mean|reversal__interaction|reversal__risk_adjusted,0.006795754080327526,0.5016666666666667,0.2845984791080917,breakout__interaction|breakout__triple_mean|breakout__risk_adjusted|breakout__primary|breakout__secondary,-0.00808106159044831,0.5116666666666666,0.212415237887874,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__primary|exposure_control__secondary,0.0008759106972958446,0.5000000000000001,0.2526105919340542
2017-11-30,bull,0.14149983828158752,2007-11-30,2017-10-31,120,80,False,12,20,982,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__triple_mean,-0.0027179021003687466,0.5166666666666667,0.24137103226103948,reversal__risk_adjusted|reversal__pair_mean|reversal__secondary|reversal__interaction|reversal__triple_mean,0.008596145212898683,0.4966666666666667,0.2996503361791704,breakout__interaction|breakout__risk_adjusted|breakout__primary|breakout__triple_mean|breakout__secondary,-0.00981862268081541,0.5166666666666667,0.20941562025185426,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__triple_mean|exposure_control__secondary,-0.0009240955456601106,0.5116666666666666,0.24956301130793573
